"Nom du site","Type","Adresse","Latitude","Longitude","Nom vernaculaire","Nom scientifique","cd_nom (taxref)","URL fiche espèce","Période d'observation","Source"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Pic vert","Picus viridis",3603,"https://inpn.mnhn.fr/espece/cd_nom/3603","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Ibis falcinelle","Plegadis falcinellus",2522,"https://inpn.mnhn.fr/espece/cd_nom/2522","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Perruche à collier","Psittacula krameri",3448,"https://inpn.mnhn.fr/espece/cd_nom/3448","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Hirondelle de rochers","Ptyonoprogne rupestris",3692,"https://inpn.mnhn.fr/espece/cd_nom/3692","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Roitelet triple-bandeau","Regulus ignicapilla",459638,"https://inpn.mnhn.fr/espece/cd_nom/459638","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Roitelet huppé","Regulus regulus",4308,"https://inpn.mnhn.fr/espece/cd_nom/4308","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Hirondelle de rivage","Riparia riparia",3688,"https://inpn.mnhn.fr/espece/cd_nom/3688","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Tarier pâtre","Saxicola rubicola",199425,"https://inpn.mnhn.fr/espece/cd_nom/199425","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Sarcelle d'été","Spatula querquedula",836222,"https://inpn.mnhn.fr/espece/cd_nom/836222","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Tarin des aulnes","Spinus spinus",889056,"https://inpn.mnhn.fr/espece/cd_nom/889056","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Tourterelle des bois","Streptopelia turtur",3439,"https://inpn.mnhn.fr/espece/cd_nom/3439","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Etourneau roselin","Sturnus roseus",4522,"https://inpn.mnhn.fr/espece/cd_nom/4522","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Etourneau sansonnet","Sturnus vulgaris",4516,"https://inpn.mnhn.fr/espece/cd_nom/4516","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Martinet à ventre blanc","Tachymarptis melba",3561,"https://inpn.mnhn.fr/espece/cd_nom/3561","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Chevalier sylvain","Tringa glaerola",2607,"https://inpn.mnhn.fr/espece/cd_nom/2607","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Chevalier aboyeur","Tringa nebularia",2594,"https://inpn.mnhn.fr/espece/cd_nom/2594","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Chevalier culblanc","Tringa ochropus",2603,"https://inpn.mnhn.fr/espece/cd_nom/2603","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Chevalier gambette","Tringa totanus",2586,"https://inpn.mnhn.fr/espece/cd_nom/2586","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Troglodyte mignon","Troglodytes troglodytes",3967,"https://inpn.mnhn.fr/espece/cd_nom/3967","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Grive mauvis","Turdus iliacus",4137,"https://inpn.mnhn.fr/espece/cd_nom/4137","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Merle noir","Turdus merula",4117,"https://inpn.mnhn.fr/espece/cd_nom/4117","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Grive musicienne","Turdus philomelos",4129,"https://inpn.mnhn.fr/espece/cd_nom/4129","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Huppe fasciée","Upupa epops",3590,"https://inpn.mnhn.fr/espece/cd_nom/3590","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Borely","Parc public","46 avenue du Parc Borely 13008 Marseille","43.26146731224","5.3794906378068","Marouette poussin","Zapornia parva",836245,"https://inpn.mnhn.fr/espece/cd_nom/836245","2010-2019","FAUNE-PACA ; P. Bayle"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Pipit farlouse","Anthus pratensis",3726,"https://inpn.mnhn.fr/espece/cd_nom/3726","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Pipit des arbres","Anthus trivialis",3723,"https://inpn.mnhn.fr/espece/cd_nom/3723","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Oedicnème criard","Burhinus oedicnemus",3120,"https://inpn.mnhn.fr/espece/cd_nom/3120","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Cigogne blanche","Ciconia ciconia",2517,"https://inpn.mnhn.fr/espece/cd_nom/2517","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Caille des blés","Coturnix coturnix",2996,"https://inpn.mnhn.fr/espece/cd_nom/2996","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Bruant jaune","Emberiza citrinella",4657,"https://inpn.mnhn.fr/espece/cd_nom/4657","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Bruant des roseaux","Emberiza schoeniclus",4669,"https://inpn.mnhn.fr/espece/cd_nom/4669","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Pinson du Nord","Fringilla montifringilla",4568,"https://inpn.mnhn.fr/espece/cd_nom/4568","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Blongios nain","Ixobrychus minutus",2477,"https://inpn.mnhn.fr/espece/cd_nom/2477","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Torcol fourmilier","Jynx torquilla",3595,"https://inpn.mnhn.fr/espece/cd_nom/3595","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Guépier d'Europe","Merops apiaster",3582,"https://inpn.mnhn.fr/espece/cd_nom/3582","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Moineau friquet","Passer montanus",4532,"https://inpn.mnhn.fr/espece/cd_nom/4532","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Moineau soulcie","Petronia petronia",4540,"https://inpn.mnhn.fr/espece/cd_nom/4540","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Pouillot fitis","Phylloscopus trochilus",4289,"https://inpn.mnhn.fr/espece/cd_nom/4289","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Bécasse des bois","Scolopax rusticola",2559,"https://inpn.mnhn.fr/espece/cd_nom/2559","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Bortoli","Parc public","Chemin du Lancier 13008 Marseille","43.2476197845019","5.39657388181466","Merle à plastron","Turdus torquatus",4112,"https://inpn.mnhn.fr/espece/cd_nom/4112","1940-1970","L. BORTOLI in litt. (1994)"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Epervier d'Europe","Accipiter nisus",2895,"https://inpn.mnhn.fr/espece/cd_nom/2895",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Mésange à longue queue","Aegithalos caudatus",4342,"https://inpn.mnhn.fr/espece/cd_nom/4342",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Chardonneret élégant","Carduelis carduelis",4583,"https://inpn.mnhn.fr/espece/cd_nom/4583",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Grimpereau des jardins","Certhia brachydactyla",3791,"https://inpn.mnhn.fr/espece/cd_nom/3791",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Pigeon biset domestique","Columba livia domestica",3420,"https://inpn.mnhn.fr/espece/cd_nom/3420",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Corneille noire","Corvus corone",4503,"https://inpn.mnhn.fr/espece/cd_nom/4503",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Choucas des tours","Corvus monedula",4494,"https://inpn.mnhn.fr/espece/cd_nom/4494",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Mésange bleue","Cyanistes caeruleus",534742,"https://inpn.mnhn.fr/espece/cd_nom/534742",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Rougegorge familier","Erithacus rubecula",4001,"https://inpn.mnhn.fr/espece/cd_nom/4001",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Pinson des arbres","Fringilla coelebs",4564,"https://inpn.mnhn.fr/espece/cd_nom/4564",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Hirondelle de cheminée","Hirundo rustica",3696,"https://inpn.mnhn.fr/espece/cd_nom/3696",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Goéland leucophée","Larus michahellis",199374,"https://inpn.mnhn.fr/espece/cd_nom/199374",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Mésange huppée","Lophophanes cristatus",534750,"https://inpn.mnhn.fr/espece/cd_nom/534750",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Guépier d'Europe","Merops apiaster",3582,"https://inpn.mnhn.fr/espece/cd_nom/3582",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Bergeronnette grise","Motacilla alba",3941,"https://inpn.mnhn.fr/espece/cd_nom/3941",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Mésange charbonnière","Parus major",3764,"https://inpn.mnhn.fr/espece/cd_nom/3764",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Moineau domestique","Passer domesticus",4525,"https://inpn.mnhn.fr/espece/cd_nom/4525",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Rougequeue noir","Phoenicurus ochruros",4035,"https://inpn.mnhn.fr/espece/cd_nom/4035",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Rougequeue à front blanc","Phoenicurus phoenicurus",4040,"https://inpn.mnhn.fr/espece/cd_nom/4040",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Pouillot véloce","Phylloscopus collybita",4280,"https://inpn.mnhn.fr/espece/cd_nom/4280",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Pie bavarde","Pica pica",4474,"https://inpn.mnhn.fr/espece/cd_nom/4474",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Pic vert","Picus viridis",3603,"https://inpn.mnhn.fr/espece/cd_nom/3603",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Perruche à collier","Psittacula krameri",3448,"https://inpn.mnhn.fr/espece/cd_nom/3448",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Chouette hulotte","Strix aluco",3518,"https://inpn.mnhn.fr/espece/cd_nom/3518",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Etourneau sansonnet","Sturnus vulgaris",4516,"https://inpn.mnhn.fr/espece/cd_nom/4516",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232",2012,"FAUNE-PACA"
"Parc Central de Bonneveine","Parc public","Avenue de Hambourg 13008 Marseille","43.2497928101416","5.3913049217843","Merle noir","Turdus merula",4117,"https://inpn.mnhn.fr/espece/cd_nom/4117",2012,"FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Epervier d'Europe","Accipiter nisus",2895,"https://inpn.mnhn.fr/espece/cd_nom/2895","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Mésange à longue queue","Aegithalos caudatus",4342,"https://inpn.mnhn.fr/espece/cd_nom/4342","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Martin-pêcheur d'Europe","Alcedo atthis",3571,"https://inpn.mnhn.fr/espece/cd_nom/3571","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Pipit farlouse","Anthus pratensis",3726,"https://inpn.mnhn.fr/espece/cd_nom/3726","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Pipit des arbres","Anthus trivialis",3723,"https://inpn.mnhn.fr/espece/cd_nom/3723","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Martinet noir","Apus apus",3551,"https://inpn.mnhn.fr/espece/cd_nom/3551","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Héron cendré","Ardea cinerea",2506,"https://inpn.mnhn.fr/espece/cd_nom/2506","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Buse variable","Buteo buteo",2623,"https://inpn.mnhn.fr/espece/cd_nom/2623","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Chardonneret élégant","Carduelis carduelis",4583,"https://inpn.mnhn.fr/espece/cd_nom/4583","2009-2014","FAUNE-PACA"
"Parc de la Colline Saint Joseph","Parc public","Boulevard du Redon 13009 Marseille","43.2495728795811","5.42090518399982","Grimpereau des jardins","Certhia brachydactyla",3791,"https://inpn.mnhn.fr/espece/cd_nom/3791","2009-2014","FAUNE-PACA"
